nabirds_id,inat_taxon_id,ebird_species_code,taxon_order,kingdom,phylum,class,order,family,genus,specific_epithet,scientific_name,kingdom_common_name,phylum_common_name,class_common_name,order_common_name,family_common_name,genus_common_name,common_name
289,979757,orcwar,33296.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,celata,Leiothlypis celata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Orange-crowned Warbler
867,979757,orcwar,33296.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,celata,Leiothlypis celata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Orange-crowned Warbler
293,979753,naswar,33304.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,ruficapilla,Leiothlypis ruficapilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Nashville Warbler
868,979753,naswar,33304.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,ruficapilla,Leiothlypis ruficapilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Leiothlypis Warblers,Nashville Warbler
305,145223,macwar,33327.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,tolmiei,Geothlypis tolmiei,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,MacGillivray's Warbler
869,145223,macwar,33327.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,tolmiei,Geothlypis tolmiei,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,MacGillivray's Warbler
308,145224,mouwar,33328.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,philadelphia,Geothlypis philadelphia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,Mourning Warbler
870,145224,mouwar,33328.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,philadelphia,Geothlypis philadelphia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,Mourning Warbler
391,9721,comyel,33348.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,trichas,Geothlypis trichas,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,Common Yellowthroat
756,9721,comyel,33348.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,trichas,Geothlypis trichas,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,Common Yellowthroat
963,9721,comyel,33348.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,trichas,Geothlypis trichas,Animals,Chordates,Birds,Perching Birds,New World Warblers,Yellowthroats and Allies,Common Yellowthroat
405,145229,hoowar,33377.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,citrina,Setophaga citrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Hooded Warbler
871,145229,hoowar,33377.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,citrina,Setophaga citrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Hooded Warbler
412,10247,amered,33378.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,ruticilla,Setophaga ruticilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,American Redstart
757,10247,amered,33378.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,ruticilla,Setophaga ruticilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,American Redstart
964,10247,amered,33378.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,ruticilla,Setophaga ruticilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,American Redstart
417,145231,camwar,33380.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,Setophaga tigrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Cape May Warbler
872,145231,camwar,33380.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,Setophaga tigrina,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Cape May Warbler
423,145233,norpar,33383.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,americana,Setophaga americana,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Northern Parula
873,145233,norpar,33383.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,americana,Setophaga americana,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Northern Parula
430,145235,magwar,33399.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,magnolia,Setophaga magnolia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Magnolia Warbler
758,145235,magwar,33399.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,magnolia,Setophaga magnolia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Magnolia Warbler
965,145235,magwar,33399.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,magnolia,Setophaga magnolia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Magnolia Warbler
443,145236,babwar,33401.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,castanea,Setophaga castanea,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Bay-breasted Warbler
759,145236,babwar,33401.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,castanea,Setophaga castanea,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Bay-breasted Warbler
966,145236,babwar,33401.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,castanea,Setophaga castanea,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Bay-breasted Warbler
564,145237,bkbwar,33402.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,fusca,Setophaga fusca,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Blackburnian Warbler
874,145237,bkbwar,33402.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,fusca,Setophaga fusca,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Blackburnian Warbler
573,145238,yelwar,33404.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,petechia,Setophaga petechia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow Warbler
875,145238,yelwar,33404.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,petechia,Setophaga petechia,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow Warbler
577,145239,chswar,33446.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pensylvanica,Setophaga pensylvanica,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Chestnut-sided Warbler
760,145239,chswar,33446.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pensylvanica,Setophaga pensylvanica,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Chestnut-sided Warbler
967,145239,chswar,33446.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pensylvanica,Setophaga pensylvanica,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Chestnut-sided Warbler
582,145240,bkpwar,33448.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,striata,Setophaga striata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Blackpoll Warbler
761,145240,bkpwar,33448.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,striata,Setophaga striata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Blackpoll Warbler
968,145240,bkpwar,33448.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,striata,Setophaga striata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Blackpoll Warbler
589,199916,btbwar,33451.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,caerulescens,Setophaga caerulescens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Blue Warbler
762,199916,btbwar,33451.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,caerulescens,Setophaga caerulescens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Blue Warbler
969,199916,btbwar,33451.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,caerulescens,Setophaga caerulescens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Blue Warbler
598,145242,palwar,33458.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,palmarum,Setophaga palmarum,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Palm Warbler
876,145242,palwar,33458.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,palmarum,Setophaga palmarum,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Palm Warbler
688,145244,pinwar,33463.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pinus,Setophaga pinus,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Pine Warbler
877,145244,pinwar,33463.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,pinus,Setophaga pinus,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Pine Warbler
691,145245,yerwar,33469.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,Setophaga coronata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-rumped Warbler
747,145245,yerwar,33469.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,Setophaga coronata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-rumped Warbler
798,145245,yerwar,33469.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,Setophaga coronata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-rumped Warbler
958,145245,yerwar,33469.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,Setophaga coronata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-rumped Warbler
1009,145245,yerwar,33469.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,Setophaga coronata,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-rumped Warbler
702,145246,yetwar,33478.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,dominica,Setophaga dominica,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-throated Warbler
878,145246,yetwar,33478.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,dominica,Setophaga dominica,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Yellow-throated Warbler
709,145249,prawar,33490.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,discolor,Setophaga discolor,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Prairie Warbler
879,145249,prawar,33490.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,discolor,Setophaga discolor,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Prairie Warbler
713,145254,btywar,33504.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,nigrescens,Setophaga nigrescens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Gray Warbler
880,145254,btywar,33504.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,nigrescens,Setophaga nigrescens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Gray Warbler
721,145255,towwar,33509.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,townsendi,Setophaga townsendi,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Townsend's Warbler
881,145255,towwar,33509.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,townsendi,Setophaga townsendi,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Townsend's Warbler
724,145256,herwar,33513.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,occidentalis,Setophaga occidentalis,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Hermit Warbler
882,145256,herwar,33513.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,occidentalis,Setophaga occidentalis,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Hermit Warbler
732,145258,btnwar,33519.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,virens,Setophaga virens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Green Warbler
883,145258,btnwar,33519.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,virens,Setophaga virens,Animals,Chordates,Birds,Perching Birds,New World Warblers,Setophaga Warblers,Black-throated Green Warbler
736,145275,canwar,33642.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,canadensis,Cardellina canadensis,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Canada Warbler
884,145275,canwar,33642.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,canadensis,Cardellina canadensis,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Canada Warbler
743,145276,wlswar,33643.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,pusilla,Cardellina pusilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Wilson's Warbler
885,145276,wlswar,33643.0,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,pusilla,Cardellina pusilla,Animals,Chordates,Birds,Perching Birds,New World Warblers,,Wilson's Warbler
259,9915,sumtan,33729.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,rubra,Piranga rubra,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Summer Tanager
750,9915,sumtan,33729.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,rubra,Piranga rubra,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Summer Tanager
906,9915,sumtan,33729.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,rubra,Piranga rubra,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Summer Tanager
1007,9915,sumtan,33729.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,rubra,Piranga rubra,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Summer Tanager
274,9921,scatan,33733.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,olivacea,Piranga olivacea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Scarlet Tanager
770,9921,scatan,33733.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,olivacea,Piranga olivacea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Scarlet Tanager
977,9921,scatan,33733.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,olivacea,Piranga olivacea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Scarlet Tanager
291,9919,westan,33735.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,ludoviciana,Piranga ludoviciana,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Western Tanager
771,9919,westan,33735.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,ludoviciana,Piranga ludoviciana,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Western Tanager
978,9919,westan,33735.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,ludoviciana,Piranga ludoviciana,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Northern Tanagers,Western Tanager
310,9083,norcar,33811.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,cardinalis,Cardinalis cardinalis,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinals,Northern Cardinal
772,9083,norcar,33811.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,cardinalis,Cardinalis cardinalis,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinals,Northern Cardinal
979,9083,norcar,33811.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,cardinalis,Cardinalis cardinalis,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinals,Northern Cardinal
411,9081,pyrrhu,33831.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,sinuatus,Cardinalis sinuatus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinals,Pyrrhuloxia
907,9081,pyrrhu,33831.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,sinuatus,Cardinalis sinuatus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinals,Pyrrhuloxia
427,10271,robgro,33853.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,Pheucticus ludovicianus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Rose-breasted Grosbeak
773,10271,robgro,33853.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,Pheucticus ludovicianus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Rose-breasted Grosbeak
980,10271,robgro,33853.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,ludovicianus,Pheucticus ludovicianus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Rose-breasted Grosbeak
568,10274,bkhgro,33855.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,Pheucticus melanocephalus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Black-headed Grosbeak
774,10274,bkhgro,33855.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,Pheucticus melanocephalus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Black-headed Grosbeak
981,10274,bkhgro,33855.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,Pheucticus melanocephalus,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,Typical Cardinal-Grosbeaks,Black-headed Grosbeak
584,73155,blugrb1,33895.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,caerulea,Passerina caerulea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Blue Grosbeak
775,73155,blugrb1,33895.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,caerulea,Passerina caerulea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Blue Grosbeak
982,73155,blugrb1,33895.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,caerulea,Passerina caerulea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Blue Grosbeak
687,10234,lazbun,33903.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,amoena,Passerina amoena,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Lazuli Bunting
776,10234,lazbun,33903.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,amoena,Passerina amoena,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Lazuli Bunting
983,10234,lazbun,33903.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,amoena,Passerina amoena,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Lazuli Bunting
706,10227,indbun,33904.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,cyanea,Passerina cyanea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Indigo Bunting
777,10227,indbun,33904.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,cyanea,Passerina cyanea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Indigo Bunting
984,10227,indbun,33904.0,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,cyanea,Passerina cyanea,Animals,Chordates,Birds,Perching Birds,Cardinals and Allies,North American Buntings,Indigo Bunting
